Title,Link,Description
`마약 늪에 빠진 한국`...메신저 앱으로 구매 투약한 20∼30대들,https://n.news.naver.com/mnews/article/029/0002780535?sid=102,"이들은 광주·전남·부산·경기·강원 등 전국 각지에 거주하는 직장인이나 자영업자들로 확인됐다. 이들은 &apos;직장에서 스트레스를 받아서&apos;, &apos;장사가 안돼서&apos; 등의 이유로 마약을 했다고 진술한 것으로 전해졌다. 경찰은... "
“직장 스트레스 때문에”… 메신저 통해 마약 구매·투약한 2030 적발,https://n.news.naver.com/mnews/article/366/0000872270?sid=102,"이들은 광주·전남·부산·경기·강원 등 전국 각지에 거주하는 직장인이나 자영업자들로, 대부분 ‘직장에서 스트레스를 받아서’, ‘장사가 안돼서’ 등의 이유로 마약을 했다고 진술한 것으로 전해졌다. 경찰은... "
메신저 앱으로 마약 구매해 투약…20∼30대 무더기 적발,https://n.news.naver.com/mnews/article/016/0002095194?sid=102,"이들은 광주·전남·부산·경기·강원 등 전국 각지에 거주하는 직장인이나 자영업자들로 확인됐다. 이들은 &apos;직장에서 스트레스를 받아서&apos;, &apos;장사가 안돼서&apos; 등의 이유로 마약을 했다고 진술한 것으로 전해졌다. 경찰은... "
메신저 앱 통해 마약 구매·상습 투약한 13명 입건,https://n.news.naver.com/mnews/article/421/0006595751?sid=102,"경찰에 따르면 이들은 지난해 10월부터 11월 사이 광주와 전남, 서울, 인천 등지에서 마약을 투약한 혐의를 받고 있다. 조사 결과 이들은 SNS 메신저를 통해 마약을 구매한 것으로 드러났다. 이 과정에서 유통책이 이들의... "
2022년도 종합청렴도 제주도-제주교육청 나란히 &apos;우수&apos; 등급,http://www.jejusori.net/news/articleView.html?idxno=411514,"국가기관과 지방자치단체, 공기업, 지방공기업, 경찰청 등 모든 기관이 망라됐다. 종합청렴도는... 제주도는 경남과 경북, 광주시, 전남과 함께 우수등급인 2등급을 받았다. 제주도는 청렴체감도와 청렴노력도에서도... "
메신저 앱으로 마약 구매해 투약…20∼30대 무더기 적발,https://n.news.naver.com/mnews/article/001/0013719806?sid=102,"이들은 광주·전남·부산·경기·강원 등 전국 각지에 거주하는 직장인이나 자영업자들로 확인됐다. 이들은 &apos;직장에서 스트레스를 받아서&apos;, &apos;장사가 안돼서&apos; 등의 이유로 마약을 했다고 진술한 것으로 전해졌다. 경찰은... "
종합청렴도 평가…광주경찰청 4등급·전남경찰청 3등급,https://n.news.naver.com/mnews/article/421/0006595632?sid=102,"올해 시범적으로 시행된 국민권익위원회 주관의 청렴도 평가에서 광주경찰청이 종합청렴도 4등급을, 전남경찰청이 3등급을 받았다. 국민권익위원회는 26일 이같은 내용의 2022년 공공기관 청렴도 측정결과를 발표했다.... "
&apos;매신저 앱&apos; 마약 구매·투약 공기업 직원 등 13명 적발,https://n.news.naver.com/mnews/article/003/0011659379?sid=102,"기사내용 요약 경찰, 마약 유통 흐름 포착 계좌 추적 경찰이 매신저 앱을 통해 유통책으로부터 마약을 상습... 입건된 12명은 지난해 10월 말부터 같은 해 11월 초까지 광주·전남·서울·인천·부산 등 전국 각지에서... "
국민권익위 공공기관 종합청렴도 평가결과 발표 &apos;1등급은 어디?&apos;,https://www.gukjenews.com/news/articleView.html?idxno=2642456,"검찰청과 경찰청, 국세청 등 3대 사정기관과 국토부, 산자부, 행안부, 외교부, 여가부 등 중앙부처는 4등급을... 광역자치단체 가운데선 경남과 경북, 광주광역시, 전남, 제주가 2등급으로 가장 높았다. 울산광역시는... "
"광주시·전남도, 청렴도 나란히 2등급…전국 최상위",https://n.news.naver.com/mnews/article/001/0013719627?sid=102,"경찰 역시 전남경찰청이 3등급, 광주경찰청 4등급으로 저조한 평가를 받았다. 지방 공사 공단 중에는 광주 도시철도공사가 2등급으로 가장 높았으며 전남 개발공사는 3등급, 광주 도시공사는 4등급에 자리했다.... "
광주시·전남도 청렴도 2등급…2021년보다 1단계 상승,https://n.news.naver.com/mnews/article/421/0006595461?sid=102,"평가가 공공기관의 청렴수준을 실질적으로 끌어올리고 국민과 공직자 모두에게 신뢰받을 수 있도록 지속적으로 개선·보완해 나가겠다&quot;고 말했다. 한편 전남경찰청은 3등급, 광주경찰청은 4등급으로 조사됐다."
"해경교육원, 올해 첫 예비 해양경찰관 입교",https://n.news.naver.com/mnews/article/079/0003730887?sid=102,전남 여수에 있는 해양경찰교육원이 예비 해양경찰관 350여 명의 새해 첫 입교를 맞는다. 26일 해경교육원에 따르면 오는 28일 올해 첫 입교하는 교육생은 2022년 2차·3차 채용시험 합격생을 대상으로 한... 
질병관리청 등 청렴도 평가 1등급...3대 사정기관은 4등급,https://n.news.naver.com/mnews/article/052/0001841835?sid=100,"반면, 검찰청과 경찰청, 국세청 등 3대 사정기관과 국토부, 산자부, 행안부, 외교부, 여가부 등 중앙부처는... 광역자치단체 가운데선 경남과 경북, 광주광역시, 전남, 제주가 2등급으로 가장 높았고, 울산광역시는 최하위로... "
권익위 청렴도 시범평가 광주경찰 4등급·전남경찰 3등급,https://n.news.naver.com/mnews/article/003/0011658985?sid=102,광주·전남경찰청이 각각 4등급·3등급을 받았다. 국민 권익위는 2022년도 기준 전국 18개 시도경찰청 종합 청렴도 시범 평가 결과를 26일 발표했다. 광주경찰청은 종합 청렴도에서 4등급을 받았다. 전남경찰청은... 
"보령시, 해양경찰 인재개발원 최종 심사 &apos;촉각&apos;",http://www.joongdo.co.kr/web/view.php?key=20230126010006592,"전남 여수에 있는 해양경찰 인재개발원은 2027년 개원을 목표로 신규 채용자의 교육을 비롯, 승진자 등 재직자 교육은 인재개발원에서 진행한다. 보령시는 그동안 인재개발원 유치를 위해 여수 해양경찰교육원을... "
[26일 오늘의사건사고] 경북 의성군 안평면 단독주택서 화재 등,https://idsn.co.kr/news/view/1065572245454019,한편 경찰은 정확한 사고 경위를 확인하고 있다. ◆여수산단 공장 외부 배관서 유해물질 톨루엔 누출 26일 오후 2시 24분경 전남 여수시 산단중앙로의 한 석유화학공장 외부 배관에서 균열이 발생해 유해 화학물질인... 
"[연차투어] &apos;48시간 K리그2 챌린지&apos;, 수도권 한 바퀴 (下)",http://www.updownnews.co.kr/news/articleView.html?idxno=303926,"2017년 아산시를 연고로 해 재창단 된 경찰청팀인 아산무궁화프로축구단으로 사용되다 이후 팀이... 외국인 선수 한 명 없이 지난 시즌을 치렀지만 이들 보다 구단 역사가 오래된 안산그리너스FC, 부산아이파크, 전남드... "
[영상채록 5·18] 故 문재학 열사 어머니 김길자…아들 따라 ‘민주주의’,https://n.news.naver.com/mnews/article/056/0011416530?sid=102,매일같이 도청 앞을 나갔던 아들은 스스로 시민군이 되어 마지막까지 전남도청을 지키다 산화했습니다.... 그런데 거기를 못 가게 경찰이 아주 막고 못 가게 해요. 내가 이렇게 가려고 하는데 뒤에서 무전기로 나를... 
남해고속도로서 빙판길 연쇄 추돌사고 4명 중·경상,https://n.news.naver.com/mnews/article/660/0000026858?sid=102,"25일 저녁 6시 10분쯤 전남 강진군 작천면 남해고속도로 순천 방향 29km 지점에서 빙판길 교통사고가 연이어... 경찰은 빙판길에 차량이 미끄러지며 사고가 난 것으로 보고, 정확한 사고 경위를 조사하고 있습니다."
남해고속도로 &apos;블랙아이스&apos; 추돌사고…5명 다쳐,https://n.news.naver.com/mnews/article/055/0001030711?sid=102,어제(25일) 저녁 6시 10분쯤 전남 강진군 남해고속도로 순천 방향 강진 3터널 근처에서 45인승 고속버스가... 경찰은 눈이 얼어붙어 생긴 블랙 아이스 때문에 사고가 난 것으로 보고 정확한 경위를 조사하고 있습니다.
남해고속도로 고속버스·승용차 2대 빙판길 ‘쾅쾅’,https://n.news.naver.com/mnews/article/056/0011416498?sid=102,어제(25일) 오후 6시 10분쯤 남해고속도로 전남 순천 방향 강진군 작천면 강진 3터널 인근에서 45인승... 경찰은 고속버스 사고에 앞서 두 승용차가 빙판길 교통사고로 중앙분리대에 부딪히거나 도로가 미끄러워 정차... 
30만원 못 내서…서류상 ‘살아 있는’ 무연고 사망자 302명,https://n.news.naver.com/mnews/article/028/0002624699?sid=102,경우엔 경찰의 검시를 거쳐 사망진단서를 발급받아야 한다. 이때 경찰이 수사용으로 받는 사망진단서는... 전남 장성군은 1년9개월 동안 무연고 사망자가 6명 발생했지만 관련 법을 제대로 숙지하지 못해 사망신고를 단... 
제주공항 운항 재개…귀경 항공권 구하려 3만명 줄섰다,https://n.news.naver.com/mnews/article/025/0003255495?sid=102,"끝없이 이어진 대기 행렬에 제주공항과 각 항공사, 자치경찰단과 공항경찰대는 질서 유지에 힘을 쏟았다.... 무등산과 설악산·내장산 등 7개 국립공원 탐방로가 일부 통제 중이며, 전남 완도·목포·여수·고흥·전북... "
전남 남해고속도로 버스 등 3대 추돌‥ 1명 중상·4명 경상,https://n.news.naver.com/mnews/article/214/0001249883?sid=102,"경찰은 먼저 1차로를 달리던 승용차가 중앙분리대를 들이받으며 섰고, 곧이어 2차로를 달리던 또 다른... 경찰은 어제까지 내린 눈으로 빙판길이 된 도로가 미끄러워 사고가 난 것으로 보고 정확한 사고 원인을 조사하고... "
남해고속도로서 빙판길 추돌사고…5명 부상,https://n.news.naver.com/mnews/article/016/0002094820?sid=102,25일 오후 6시 13분쯤 전남 강진군 남해고속도로 순천 방향 29㎞ 지점에서 승용차 1대가 빙판길에 미끄러져... 경찰은 고속도로상 터널 인근에 형성된 빙판길 탓에 추돌사고가 난 것으로 보고 정확한 사건경위를... 
목포 옥암동 오피스텔서 불…1명 부상,https://www.sisamagazine.co.kr/news/articleView.html?idxno=480931,(시사매거진/DB) 25일 오후 1시 40분쯤 전남 목포시 옥암동 소재 한 오피스텔 5층에서 화재가 발생했다. 이 화재로 오피스텔에 있던 A씨가 연기 흡입해 인근 병원으로 옮겨져 치료중이다. 경찰과 소방당국은 정확한... 
남해고속도로에서 고속버스 빙판길 추돌 사고...5명 다쳐,https://n.news.naver.com/mnews/article/052/0001841646?sid=102,오늘 오후 6시 20분쯤 전남 강진군 남해고속도로 순천 방면 강진 3터널 인근에서 45인승 고속버스가 빙판길에... 경찰은 승용차들이 터널에 들어가기 전 빙판길에 미끄러져 주변에 정차하고 있었던 것으로 보고 정확한 사고... 
남해고속도로서 블랙아이스 원인 추정 추돌사고….5명 다쳐,https://n.news.naver.com/mnews/article/055/0001030680?sid=102,오늘(25일) 저녁 6시 10분쯤 전남 강진군 남해고속도로 순천 방향 강진 3터널 근처에서 45인승 고속버스가... 경찰은 고속도로에 생긴 블랙 아이스로 인해 사고가 난 것으로 보고 정확한 사고 원인을 조사하고 있습니다.
"강진 남해고속도로서 고속버스 빙판길 연이어 추돌 사고, 5명 중·경상",http://www.namdonews.com/news/articleView.html?idxno=711871,"25일 오후 6시 13분께 전남 강진군 남해고속도로 순천 방면 28.6㎞ 지점 편도 2차선 중 1차로에서 빙판길... 들이받거나, 이를 피하기 위해 갓길에 멈춰선 것으로 알려졌다. 경찰은 정확한 사고 경위를 조사하고 있다."
남해고속도로에서 고속버스 빙판길 추돌 사고...5명 다쳐,https://n.news.naver.com/mnews/article/052/0001841623?sid=102,오늘 오후 6시 20분쯤 전남 강진군 남해고속도로 순천 방면 강진 3터널 인근에서 45인승 고속버스가 빙판길에... 경찰은 승용차들이 터널에 들어가기 전 빙판길에 미끄러져 주변에 정차하고 있었던 것으로 보고 정확한 사고... 
남해고속도로서 고속버스 빙판길 추돌 사고…5명 중·경상,https://n.news.naver.com/mnews/article/031/0000724395?sid=102,"25일 소방 당국에 따르면 이날 오후 6시 13분께 전남 강진군 남해고속도로 순천 방면 28.6㎞ 지점 편도 2차선... 들이받거나, 이를 피하고자 갓길에 멈춰 선 것으로 알려졌다. 경찰은 정확한 사고 경위를 조사하고 있다."
남해고속도로서 45인승 버스-승용차 2대 &apos;쾅쾅&apos;…&quot;빙판길 미끄러짐&quot;,https://n.news.naver.com/mnews/article/421/0006594454?sid=102,전남 강진에서 빙판길 미끄러짐 교통사고가 발생했다. 25일 고속도로순찰대에 따르면 이날 오후 6시13분쯤... 경찰은 눈으로 일부 구간이 얼어붙으면서 차량이 미끄러진 것으로 보고 정확한 사고 경위를 조사 중이다.
남해고속도로서 빙판길 추돌사고 연이어 발생,https://n.news.naver.com/mnews/article/001/0013718538?sid=102,25일 오후 6시 13분께 전남 강진군 남해고속도로 순천 방향 29㎞ 지점에서 빙판길 교통사고가 연이어... 상처를 입은 것으로 파악됐다. 경찰은 고속도로상 터널 인근에 형성된 빙판길 탓에 사고가 연이어 난 것으로 보고 있다.
마트서 소형 가전 훔쳐 중고장터 내다 판 일당 붙잡혀,https://n.news.naver.com/mnews/article/660/0000026849?sid=102,"광주 광산경찰서는 지난해 말부터 최근까지 광주와 대전, 전북, 전남 등 전국 각지의 대형마트에서 23차례에 걸쳐 2천5백만 원 상당의 소형가전을 훔친 혐의로 20대 A씨를 구속하고 범행에 가담한 5명을 불구속... "
남해고속도로서 고속버스 빙판길 추돌 사고...5명 중·경상,https://n.news.naver.com/mnews/article/003/0011658332?sid=102,"25일 오후 6시 13분께 전남 강진군 작천면 남해고속도로 순천방면 28.6㎞ 지점 편도 2차선 중 1차로에서 45인승... 들이받거나, 이를 피하기 위해 갓길에 멈춰선 것으로 알려졌다. 경찰은 정확한 사고 경위를 조사하고 있다．"
‘역대급 한파’에 광주·전남 ‘꽁꽁’,http://www.kjdaily.com/article.php?aid=1674644748593926005,전남에서도 눈길 교통사고가 속출했다. 나주시 다시면 국도에서 지난 24일 오전 7시50분께 5t 트럭과 9t 트럭이 정면 충돌해 운전자 1명이 숨지고 1명이 병원으로 이송됐다. 경찰은 눈길에 미끄러져 사고가 난 것으로... 
목포 오피스텔 화재 1명 중상,http://www.kjdaily.com/article.php?aid=1674644765593922005,25일 전남소방본부 등에 따르면 이날 오후 1시42분께 목포시 옥암동 한 오피스텔 5층에서 불이 나 37분 만에... 흡입했지만 인명피해로 집계되지는 않았다. 경찰과 소방당국은 정확한 화재 원인을 조사 중이다./목포= 목포=
마트서 소형 가전제품 훔쳐 중고거래 절도단 체포,http://www.kjdaily.com/article.php?aid=1674644765593920005,"광주 광산경찰서는 특수절도 등 혐의로 A씨를 구속하고, 범행에 가담한 5명을 불구속 입건했다고 25일 밝혔다. A씨 등은 지난해 말부터 최근까지 광주, 대전, 전북, 전남 등 전국 각지의 대형마트에서 총 23차례에 걸쳐... "
대전 초등학교 3월부터 &quot;돌봄 오후 8시까지&quot;,http://www.ggilbo.com/news/articleView.html?idxno=957071,"교육부는 25일 대전을 포함해 인천·경기·전남·경북 등 5개 시·도교육청을 늘봄학교 시범교육청으로... 이와 맞물려 학생 안심 알림서비스 제공, 고해상 디지털 인터폰 설치, 인근 경찰 지구대 연계·보호 시스템, 보호자... "
섬마을 초교 폐교 막은 84살 할머니의 ‘빛나는 졸업장’,https://n.news.naver.com/mnews/article/028/0002624683?sid=102,"전남 진도군 조도면 서거차도에 사는 여든네살 장숙자씨는 지난 20일 생애 첫 초등학교 졸업장을 손에... 앨범책도 주고, 경찰서에서 장학금으로 10만원이나 줍디다”라고 말했다. ‘폐교 위기’ 막으려 뒤늦게 입학... "
“악마가 보인다”…설 연휴에 엄마 둔기로 살해한 40대 아들,https://n.news.naver.com/mnews/article/011/0004148611?sid=102,"신고했고, 경찰은 A씨를 현장에서 긴급 체포해 구속 조치했다. 같은 날 설 명절을 앞두고 중장비 작업을 하던 가장이 사고로 목숨을 잃는 사고가 발생하기도 했다. 이날 오후 4시 47분쯤 전남 강진 마량면의 한 야산... "
마트서 가전제품 훔쳐 판 절도단 검거,http://www.jndn.com/article.php?aid=1674639145353458005,"광주 광산경찰서는 특수절도 등 혐의로 20대 A씨를 구속하고, 범행에 가담한 5명을 불구속 입건했다고 25일 밝혔다. A씨 등은 지난해 말부터 최근까지 광주, 대전, 전북, 전남 등 전국 각지의 대형마트에서 총 23차례에 걸쳐... "
"&apos;협박해 빼앗고, 대형마트서 몰래 훔치고&apos;...강·절도범 잇따라 검거",http://www.mdilbo.com/detail/q2jcbR/687367,"앞서 광산경찰은 대형마트만 골라 가전제품을 훔쳐 온라인 중고거래 플랫폼에 팔아넘긴 20대 남성 D씨 등 6명을 특수절도 혐의로 입건했다. 이들은 지난해 말부터 광주와 전남, 전북, 대전을 비롯해 전국의 대형마트에서... "
건설노조 불법행위 뿌리 뽑는다,http://www.namdonews.com/news/articleView.html?idxno=711806,"사안별로 국토청, 경찰청, 고용노동청과 각 협회 시·도회 전담요원이 민·관 공동으로 현장 조사에 들어간다. 대한건설협회 전남도회 조일환 사무처장은 &quot;신고시 보복에 대한 우려 등으로 아직까지 접수된 신고는 없다... "
올겨울 최강 한파 전국 &apos;꽁꽁&apos;…낙상사망·수도관 동파 피해 잇따라,https://n.news.naver.com/mnews/article/421/0006594237?sid=102,"창원과 김해, 함양에서는 강풍으로 인해 신호기 고장신고가 6건 접수돼 경찰이 수리했다. 통영과 고성에서는... 전남과 광주도 이날 수은주가 기상 관측 이후 가장 추운 날로 기록되면서 도로결빙과 고드름 제거 등... "
목포 옥암동 오피스텔 5층서 불…50대 거주민 연기흡입(종합),https://n.news.naver.com/mnews/article/003/0011658184?sid=102,전남 목포 도심 한 오피스텔에서 불이 나 거주민 50대 여성이 연기를 들이마셔 병원으로 옮겨졌다. 25일... 가구는 내부가 모두 탄 것으로 알려졌다. 경찰과 소방 당국은 정확한 화재 경위와 피해 규모를 조사하고 있다．
전남 목포서 오피스텔 화재…1명 중상,https://n.news.naver.com/mnews/article/056/0011416120?sid=102,"40분쯤 전남 목포시 옥암동의 한 오피스텔 5층에서 불이 나 30여 분 만에 꺼졌습니다. 이 불로 여성 1명이 화상을 입고 의식을 잃은 채 병원에 옮겨졌으며, 다른 거주자 6명도 연기 흡입 등 경상을 입었습니다. 경찰과... "
"전남경찰, 설 명절 평온한 치안 유지...범죄신고 2.1% 감소",http://www.newspim.com/news/view/20230125000821,전남경찰은 설 연휴기간 평상시보다 112신고와 교통량이 증가하는 점을 감안해 범죄 취약장소에 대한 사전점검 및 가시적 순찰활동을 통한 범죄 예방활동과 교통안전 확보 등에 주력했다. 그 결과 112 범죄신고가 전년... 
목포 오피스텔서 불..거주민 1명 화상,https://n.news.naver.com/mnews/article/660/0000026828?sid=102,오늘 낮 1시 40분쯤 전남 목포시의 한 오피스텔 5층에서 불이 나 출동한 소방대원에 의해 37분 만에... 마시는 등 가벼운 피해를 입었습니다. 경찰과 소방당국은 현장 감식 등을 통해 정확한 화재 원인을 조사할 예정입니다.
전국 각지서 가전제품 훔쳐 내다판 6인 절도단 검거,http://www.jnilbo.com/69551053856,"전북, 전남 등 전국 각지의 대형마트에서 총 23차례에 걸쳐 이뤄졌다. 절도품 가격만 2500만원 상당에 달한다. 훔친 물건은 개인 간 중고 거래로 팔아 생활비나 유흥비로 탕진했다. 경찰은 범행을 주도한 A씨의 거주가... "
영하 21도 &apos;역대급 한파&apos;···광주·전남 사고 잇따라,http://www.mdilbo.com/detail/q2jcbR/687347,대명절 설 연휴 마지막 날인 24일 광주·전남에 대설주의보가 발령된 가운데 제설작업이 이뤄지지 않는... 경찰은 A씨가 몰던 화물차가 눈길에 미끄러져 중앙선을 넘어 사고를 낸 것으로 보고 정확한 경위를 조사하고... 
‘하늘길·바닷길 ‘정상화’…한파 지속에 사망·동파 등 피해 속출[종합],https://n.news.naver.com/mnews/article/032/0003200913?sid=102,"혹시 모를 사태에 대비해 공항경찰대와 제주자치경찰단이 질서 유지에 투입되고, 제주소방서 구급차와... 다만 전남에서는 이날도 풍랑특보가 이어지면서 일부 지역의 여객선 통제가 이어졌다. 오후 3시 기준 8개 항로... "
설 연휴 중 문 열린 차량 노려 턴 50대 구속영장,http://www.namdonews.com/news/articleView.html?idxno=711745,전남 나주경찰서는 문이 잠기지 않은 차량에서 금품을 훔친 혐의(절도)로 A(55)씨에 대해 구속영장을 신청했다고 25일 밝혔다. A씨는 설 연휴 기간인 지난 21일부터 23일까지 나주 도심 일대에 세워진 주차 차량에서... 
목포 옥암동 오피스텔 화재 &apos;1명 화상·10여명 대피&apos;,https://www.sisamagazine.co.kr/news/articleView.html?idxno=480894,"소방본부 사진전, 시사매거진DB) 전남 목포시에 위치한 오피스텔에서 화재가 발생했다. 25일 전남소방본부... 옮겨졌으며, 거주자 10여명이 대피했다. 소방과 경찰은 정확한 발화원인과 피해규모 등을 조사하고 있다."
&apos;절도 스승과 제자들&apos; 마트서 소형가전 훔친 일당 검거,https://n.news.naver.com/mnews/article/660/0000026820?sid=102,"광주 광산경찰서는 특수절도 등 혐의로 20대 A씨를 구속하고, 범행에 가담한 5명을 불구속 입건했습니다. 이들은 지난해 말부터 최근까지 광주와 대전, 전북, 전남 등 전국 각지의 대형마트에서 23차례에 걸쳐 2,500만 원... "
목포 오피스텔 화재로 7명 구조…1명 중상(종합),https://n.news.naver.com/mnews/article/001/0013718160?sid=102,전남 목포시 한 오피스텔에서 불이 나 1명이 중상을 입었다. 25일 전남소방본부 등에 따르면 이날 오후 1시... 6명은 연기를 흡입했지만 인명피해로 집계되지는 않았다. 경찰과 소방당국은 정확한 화재 원인을 조사 중이다.
목포시 옥암동 오피스텔서 화재...주민 1명 화상·10여명 대피,http://www.newspim.com/news/view/20230125000764,전남 목포시 옥암동 한 오피스텔에서 화재가 발생해 출동한 소방당국에 의해 37분만에 진화됐다. 25일... 거주자 10여명이 대피하는 소동이 일었다. 소방과 경찰은 정확한 발화원인과 피해규모 등을 조사하고 있다.
"아침을 열며·김영록&gt; 지역경기, 코로나는 앙꿋도 아니랑께요!",http://www.jnilbo.com/69548265133,"그 이면에는 공인중개사가 빌라도둑 총책처럼 있었다는 경찰 발표다. 그동안 관련 부처에서 정부 간섭, 즉... 따라서 금융기관만 좋은 상생카드가 아닌, 지역 상공인과 재래시장을 위해 화폐 형태 소비 쿠폰(전남은... "
전국 돌며 대형마트 &apos;절도 투어&apos; 일당 검거,https://n.news.naver.com/mnews/article/277/0005209072?sid=102,"광주 광산경찰서는 특수절도 혐의로 A(20대)씨를 구속하고, 범행에 가담한 5명을 불구속 입건했다고 25일 밝혔다. A씨 등은 지난해 말부터 최근까지 광주를 비롯해 전북·전남·대전 등지의 대형마트에서 총 23차례에 걸쳐... "
목포 옥암동 오피스텔 5층서 불,http://www.namdonews.com/news/articleView.html?idxno=711769,25일 오후 1시 42분께 전남 목포시 옥암동 9층 규모 오피스텔 5층에서 불이 나 소방 당국에 의해 37분 만에... 8명이 급히 대피하는 소동이 빚어졌다. 경찰과 소방 당국은 정확한 화재 경위와 피해 규모를 조사하고 있다.
목포 옥암동 오피스텔 5층서 불…50대 거주민 연기흡입,https://n.news.naver.com/mnews/article/003/0011657932?sid=102,25일 오후 1시 42분께 전남 목포시 옥암동 9층 규모 오피스텔 5층에서 불이 나 소방 당국에 의해 37분 만에... 8명이 급히 대피하는 소동이 빚어졌다. 경찰과 소방 당국은 정확한 화재 경위와 피해 규모를 조사하고 있다.
[연합뉴스 이 시각 헤드라인] - 14:30,https://n.news.naver.com/mnews/article/001/0013717841?sid=004,교육부는 2023년 늘봄학교 시범교육청을 공모해 인천·대전·경기·전남·경북 등 5개 시·도 교육청을... 25일 제주지방해양경찰청에 따르면 이날 오전 3시 7분께 제주 서귀포시 남동쪽 148.2㎞ 공해상에서 항해... 
마트서 소형 가전제품 훔쳐 중고 거래 6인조 절도단 입건,http://www.namdonews.com/news/articleView.html?idxno=711752,"광주 광산경찰서는 특수절도 등 혐의로 20대 A씨를 구속하고, 범행에 가담한 5명을 불구속 입건했다고 25일 밝혔다. A씨 등은 지난해 말부터 최근까지 광주, 대전, 전북, 전남 등 전국 각지의 대형마트에서 총 23차례에 걸쳐... "
"마트서 소형 가전제품 훔쳐 중고거래…경찰, 6인조 절도단 체포",https://n.news.naver.com/mnews/article/001/0013717696?sid=102,"광주 광산경찰서는 특수절도 등 혐의로 20대 A씨를 구속하고, 범행에 가담한 5명을 불구속 입건했다고 25일 밝혔다. A씨 등은 지난해 말부터 최근까지 광주, 대전, 전북, 전남 등 전국 각지의 대형마트에서 총 23차례에 걸쳐... "
"전남경찰, 설명절 &apos;평온하고 안전한 치안 확보&apos;",https://n.news.naver.com/mnews/article/277/0005208997?sid=102,전남경찰은 지난 11일부터 24일까지 2주간 &apos;설 명절 종합치안대책&apos;을 추진해 112 범죄 신고가 전년 평시 대비 일평균 2.1% 감소하는 등 대형사건·사고 없이 평온한 치안 상태를 유지했다고 25일 밝혔다. 전남 경찰은 설... 
[25일 오늘의사건사고] 전남 여수산단 플라스틱 제조공장 정전 사고 등,https://idsn.co.kr/news/view/1065580070598856,"한편 경찰과 소방당국은 3층 안방에서 불이 시작된 것으로 보고, 합동감식을 통해 정확한 화인을 밝힐 예정이다. ◆남해고속도로서 빙판길 추돌사고...5명 부상 25일 저녁 6시 13분경 전남 강진군 남해고속도로 순천 방향... "
설 연휴 중 문 열린 차량 노려 턴 50대 구속영장,https://n.news.naver.com/mnews/article/003/0011657460?sid=102,전남 나주경찰서는 문이 잠기지 않은 차량에서 금품을 훔친 혐의(절도)로 A(55)씨에 대해 구속영장을 신청했다고 25일 밝혔다. A씨는 설 연휴 기간인 지난 21일부터 23일까지 나주 도심 일대에 세워진 주차 차량에서 2차례에... 
"전남경찰, 설 연휴 기간 &apos;평온 치안&apos; 유지",http://www.joongdo.co.kr/web/view.php?key=20230125010006322,"전남경찰은 설 연휴에는 평상시보다 112신고와 교통량이 증가하는 점을 감안해 범죄 취약장소에 대한 사전점검 및 가시적 순찰활동을 통한 범죄 예방활동, 교통안전 확보와 교통불편 최소화를 위해 총력을 다했다. 먼저... "
광주·전남 최저 영하 21도 역대급 한파에 최고 20㎝ 눈 내려 사고 잇따라,http://www.namdonews.com/news/articleView.html?idxno=711731,경찰은 A씨가 몰던 화물차가 눈길에 미끄러지면서 중앙선을 넘어간것이 아닌가 추정하고 정확한 사고 경위를 조사하고 있다. 전남소방본부는 이날 오전 7시까지 눈길 교통사고 22건을 비롯해 간판 날림 등 모두... 
"광주·전남 폭설로 차는 사고 나고, 배는 끊기고…대설특보 해제",https://n.news.naver.com/mnews/article/028/0002624572?sid=102,숨져 경찰이 수사하고 있다. 같은 날 오전 11시50분께 광주 동구 무등산 증심사 인근에서는 40대 등산객이 미끄러져 크게 다쳐 병원으로 이송되기도 했다. 전남 영광군 염산면에서는 24일 오전 1시50분께 강풍으로 집... 
“북극 한파에 꽁꽁” 광주전남도 영하 20도 사고 속출,https://n.news.naver.com/mnews/article/016/0002094522?sid=102,경찰은 눈길에 미끄러져 사고가 난 것으로 보고 정확한 사고 경위를 조사 중이다. 전남소방본부는 이날 오전 7시까지 눈길 교통사고 22건을 비롯해 간판 날림 등 모두 55건의 안전조치를 한 것으로 집계했다.... 
"나주시, 대설·한파 윤병태 나주시장 긴급대책회의 … 24시간 비상대응체제 안...",https://www.dnews.co.kr/uhtml/view.jsp?idxno=202301242037187440627,실·국장 및 재난대응부서장과 폭설 피해 및 대응 현황 점검 전남 나주시가 설 연휴 마지막 날인 24일 한파... 크다”며 “경찰·소방·군부대 등 관계기관과 공조 체제 유지와 모든 인적·물적 장비를 신속히 총동원해... 
설 연휴 기간 광주·전남 112신고 등 감소,https://n.news.naver.com/mnews/article/056/0011415991?sid=102,건수와 교통사고 부상자가 지난해보다 줄어든 것으로 나타났습니다. 광주와 전남경찰청이 지난 11일부터 어제(24)까지 설 명절 종합치안활동을 벌인 결과 광주의 112 신고는 하루 평균 천2백43건으로 나타났습니다.
